"ccode","cname","year","ccodealp","cname_year","ccodealp_year","ccodecow","p_durable","p_polity2","fh_polity2","arch_exit_any","arch_exit_reg","arch_exit_irreg","regime_change","prevrc","democratization","aa_transition","duration","banking_no_lag","banking","banking_start","currency_no_lag","currency","currency_start","default_no_lag","default","default_start","default_ext_no_lag","default_ext","default_dom_no_lag","default_dom","anyfincrisis_no_lag","anyfincrisis","anyfincrisis_start","bc_twin_no_lag","bc_twin","cb_twin_no_lag","cb_twin","twin_bc_no_lag","twin_bc","bd_twin_no_lag","bd_twin","db_twin_no_lag","db_twin","twin_bd_no_lag","twin_bd","twin_bd_b_no_lag","twin_bd_d_no_lag","twin_bd_b","twin_bd_d","cd_twin_no_lag","cd_twin","dc_twin_no_lag","dc_twin","twin_cd_no_lag","twin_cd","twin_any_no_lag","twin_any","triple_no_lag","triple","wr_regtype","military","personal","party","wr_monarchy","gwf_regimetype","gwf_party","gwf_personal","gwf_military","gwf_monarch","gdppcgr_no_lag","gdppcgr","ln_gdppc","pwt_gdppcgr","chga_demo","chga_hinst","mad_gdppc","mad_gdppcgr","vdem_corr","vdem_index_no_lag","vdem_index","wdi_gdpgr","wdi_gdppcgr","resources_no_lag","resources","oilgas","latam","mideast","africa","asia","southeastasia","europe","exussr"
"24","Angola","1978","AGO","Angola 1978","AGO78","540","3","-7","0.75","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","2.05978","-1.36207","7.994294986416","-7.346667904","0","3","960.20789","2.05978","0.458159154","0.078866232","0.078866232","","","","","14.398546513839","0","0","1","0","0","0","0"
"24","Angola","1979","AGO","Angola 1979","AGO79","540","4","-7","0.75","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-0.19022","2.05978","7.9679731796629","-2.152489054","0","3","958.38141","-0.19022","0.466362134","0.078866232","0.078866232","","","","","12.532892825712","0","0","1","0","0","0","0"
"24","Angola","1980","AGO","Angola 1980","AGO80","540","5","-7","0.75","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","0.31811","-0.19022","7.9848033897344","-2.190452154","0","3","961.43011","0.31811","0.531775291","0.079012034","0.078866232","","","20.57441040795","","25.707924344632","0","0","1","0","0","0","0"
"24","Angola","1981","AGO","Angola 1981","AGO81","540","6","-7","0.75","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-3.94951","0.31811","8.0455882808035","-2.701559773","0","3","923.45831","-3.94951","0.531775291","0.079012034","0.079012034","","","9.9279450609277","20.57441040795","25.138132956356","0","0","1","0","0","0","0"
"24","Angola","1982","AGO","Angola 1982","AGO82","540","7","-7","","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-6.65476","-3.94951","8.0248621502864","-6.271149613","0","3","862.00433","-6.65476","0.535589167","0.079012034","0.079012034","","","5.3664760216093","9.9279450609277","21.453834926859","0","0","1","0","0","0","0"
"24","Angola","1983","AGO","Angola 1983","AGO83","540","8","-7","0.75","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-6.25459","-6.65476","7.8853292392732","1.859331659","0","3","808.08948","-6.25459","0.535589167","0.079012034","0.079012034","","","10.978279486098","5.3664760216093","18.852403896151","0","0","1","0","0","0","0"
"24","Angola","1984","AGO","Angola 1984","AGO84","540","9","-7","0.75","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-2.21418","-6.25459","7.8087293067444","3.571478845","0","3","790.19696","-2.21418","0.535589167","0.079012034","0.079012034","","","16.728690610323","10.978279486098","22.895469355053","0","0","1","0","0","0","0"
"24","Angola","1985","AGO","Angola 1985","AGO85","540","10","-7","0.75","0","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-1.37507","-2.21418","7.7119965070477","0.372490669","0","3","779.33118","-1.37507","0.535589167","0.078084989","0.079012034","","","15.180598380692","16.728690610323","25.951536938072","0","0","1","0","0","0","0"
"24","Angola","1986","AGO","Angola 1986","AGO86","540","11","-7","0.75","0","0","0","0","0","0","0","11","0","0","0","0","0","0","1","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-10.92528","-1.37507","7.7786301473258","-8.094691335","0","3","694.18707","-10.92528","0.535589167","0.07835596","0.078084989","2.800000008","-0.056118471","7.4835028199072","15.180598380692","24.615582013575","0","0","1","0","0","0","0"
"24","Angola","1987","AGO","Angola 1987","AGO87","540","12","-7","0.75","0","0","0","0","0","0","0","12","0","0","0","0","0","0","1","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","9.43339","-10.92528","7.4792996377828","5.582975767","0","3","759.67242","9.43339","0.569943114","0.07835596","0.07835596","7.900000004","5.151420732","17.49015056671","7.4835028199072","20.581336156138","0","0","1","0","0","0","0"
"24","Angola","1988","AGO","Angola 1988","AGO88","540","13","-7","0.75","0","0","0","0","0","0","0","13","0","0","0","0","0","0","1","1","1","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","12.26963","9.43339","7.5938778446051","4.64903679","0","3","852.88141","12.26963","0.579498502","0.07835596","0.07835596","5.599999981","3.004369409","15.765731845092","17.49015056671","26.568081861536","0","0","1","0","0","0","0"
"24","Angola","1989","AGO","Angola 1989","AGO89","540","14","-7","0.75","0","0","0","0","0","0","0","14","0","0","0","0","0","0","1","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","0.06813","12.26963","7.6038979685219","-1.06360541","0","3","853.46246","0.06813","0.579498502","0.07835596","0.07835596","0.400000019","-2.161616809","22.906041906016","15.765731845092","25.282835992712","0","0","1","0","0","0","0"
"24","Angola","1990","AGO","Angola 1990","AGO90","540","15","-7","0.75","0","0","0","0","0","0","0","15","0","0","0","0","0","0","1","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","6","0","0","1","0","party-based","1","0","0","0","1.71102","0.06813","7.6713609231906","-2.523501591","0","3","868.06537","1.71102","0.579498502","0.080091707","0.07835596","-0.300000019","-3.049469288","28.906622604657","22.906041906016","27.036378650592","0","0","1","0","0","0","0"
"24","Angola","1991","AGO","Angola 1991","AGO91","540","0","-3","3.4166665","0","0","0","0","0","0","0","16","0","0","0","1","0","1","1","1","0","1","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","-1.64605","1.71102","7.783224016336","-3.746177009","0","3","853.77661","-1.64605","0.637096468","0.087247485","0.080091707","-1.199999994","-4.165186834","17.287566387906","28.906622604657","29.495506927958","0","0","1","0","0","0","0"
"24","Angola","1992","AGO","Angola 1992","AGO92","540","0","0","3.3333333","0","0","0","0","0","0","0","17","0","0","0","1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","-8.44148","-1.64605","7.4702241359","6.036103847","0","3","781.70526","-8.44148","0.721146984","0.19816621","0.087247485","-6.899999994","-9.860585669","27.989124077654","17.287566387906","33.268520380085","0","0","1","0","0","0","0"
"24","Angola","1993","AGO","Angola 1993","AGO93","540","0","-1","2.25","0","0","0","0","0","0","0","18","0","0","0","1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","-26.28907","-8.44148","7.7079615318355","-18.45454995","0","3","576.20221","-26.28907","0.724023616","0.162287909","0.19816621","-24.7","-27.14598619","33.834526183234","27.989124077654","26.328830639537","0","0","1","0","0","0","0"
"24","Angola","1994","AGO","Angola 1994","AGO94","540","0","-1","2.25","0","0","0","0","0","0","0","19","0","0","0","1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","-1.78396","-26.28907","7.5315523814073","7.637566118","0","3","565.92297","-1.78396","0.724023616","0.162287909","0.162287909","3.500000006","0.212994007","39.289761169462","33.834526183234","23.720679691924","0","0","1","0","0","0","0"
"24","Angola","1995","AGO","Angola 1995","AGO95","540","0","-2","2.8333333","0","0","0","0","0","0","0","20","0","0","0","1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","11.43354","-1.78396","7.5256399750415","10.65275587","0","3","630.62799","11.43354","0.773228867","0.162287909","0.162287909","10.4","7.06342731","41.240982746263","39.289761169462","23.193209908798","0","0","1","0","0","0","0"
"24","Angola","1996","AGO","Angola 1996","AGO96","540","0","-2","2.8333333","0","0","0","0","0","0","0","21","0","0","0","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","16.42852","11.43354","7.3466551631765","34.04963533","0","3","734.23083","16.42852","0.773228867","0.162287909","0.162287909","11.19999997","8.034611642","43.440823757816","41.240982746263","32.021585412701","0","0","1","0","0","0","0"
"24","Angola","1997","AGO","Angola 1997","AGO97","540","0","-3","2.5833333","0","0","0","0","0","0","0","22","0","0","0","1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","2.48909","16.42852","7.5781454724195","-14.89608914","0","3","752.50647","2.48909","0.773228867","0.162287909","0.162287909","7.900000022","4.952266099","37.699302884433","43.440823757816","33.088842394143","0","0","1","0","0","0","0"
"24","Angola","1998","AGO","Angola 1998","AGO98","540","1","-3","2.5833333","0","0","0","0","0","0","0","23","0","0","0","1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","-2.85722","2.48909","7.5234813125735","9.29515297","0","3","731.00568","-2.85722","0.773228867","0.162287909","0.162287909","6.804762105","3.900152199","18.260434699084","37.699302884433","31.789988252966","0","0","1","0","0","0","0"
"24","Angola","1999","AGO","Angola 1999","AGO99","540","2","-3","2.5833333","0","0","0","0","0","0","0","24","0","0","0","1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","0.36423","-2.85722","7.6482630309019","0.347370541","0","3","733.66821","0.36423","0.773228867","0.162520155","0.162287909","3.239799677","0.310782328","39.910946863494","18.260434699084","17.820203111192","0","0","1","0","0","0","0"
"24","Angola","2000","AGO","Angola 2000","AGO00","540","3","-3","2.5833333","0","0","0","0","0","0","0","25","0","0","0","1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","0.37238","0.36423","7.5191499576698","-3.021997013","0","3","736.40027","0.37238","0.773228867","0.162520155","0.162520155","3.012076166","-0.111777375","56.133874212858","39.910946863494","27.835679919528","0","0","1","0","0","0","0"
"24","Angola","2001","AGO","Angola 2001","AGO01","540","4","-3","2.5833333","0","0","0","0","0","0","0","26","0","0","0","1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","0.63861","0.37238","7.4067107301776","-6.019788424","0","3","741.10303","0.63861","0.773228867","0.162466574","0.162520155","4.220965156","0.844751195","38.385804058879","56.133874212858","46.344457440383","0","0","1","0","0","0","0"
"24","Angola","2002","AGO","Angola 2002","AGO02","540","5","-2","3.25","0","0","0","0","0","0","0","27","0","0","0","1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","11.38786","0.63861","7.546446273746","13.42868643","0","3","825.49884","11.38786","0.797249692","0.171686969","0.162466574","13.82179251","9.957678166","27.363921843888","38.385804058879","37.872381175169","0","0","1","0","0","0","0"
"24","Angola","2003","AGO","Angola 2003","AGO03","540","6","-2","3.25","0","0","0","0","0","0","0","28","0","0","0","1","1","0","1","1","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","-0.06301","11.38786","7.6652847184714","-1.109274661","0","3","824.9787","-0.06301","0.825011087","0.17689629","0.171686969","","","24.545998757385","27.363921843888","39.257267897243","0","0","1","0","0","0","0"
"24","Angola","2004","AGO","Angola 2004","AGO04","540","7","-2","3.25","0","0","0","0","0","0","0","29","0","0","0","1","1","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","7.30346","-0.06301","7.6713609231906","5.726720098","0","3","885.23065","7.30346","0.825011087","0.177763743","0.17689629","","","36.075904672656","24.545998757385","44.046845167199","0","0","1","0","0","0","0"
"24","Angola","2005","AGO","Angola 2005","AGO05","540","8","-2","3.25","0","0","0","0","0","0","0","30","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","6","0","0","1","0","party-based","1","0","0","0","16.9032","7.30346","7.8391316482743","17.54945024","0","3","1034.863","16.9032","0.825011087","0.179632949","0.177763743","","","45.036530259574","36.075904672656","52.822943073467","0","0","1","0","0","0","0"
"24","Angola","2006","AGO","Angola 2006","AGO06","540","9","-2","3.25","0","0","0","0","0","0","0","31","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","17.29845","16.9032","8.1208860210928","17.79426203","0","3","1213.8783","17.29845","0.825011087","0.179632949","0.179632949","","","43.795142525111","45.036530259574","63.197982329694","0","0","1","0","0","0","0"
"24","Angola","2007","AGO","Angola 2007","AGO07","540","10","-2","3.25","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","19.07251","17.29845","8.4246392098056","24.08120202","0","3","1445.3953","19.07251","0.825011087","0.179632949","0.179632949","","","47.484012638201","43.795142525111","58.051978604923","0","0","1","0","0","0","0"
